sku,price,special_price
AER-303,4.9613,4.9613
AER-305,4.9613,4.9613
AER-306,4.9613,4.9613
AER-307,4.9613,4.9613
AER-309,4.9613,4.9613
AER-312,4.9613,4.9613
AER-313,4.9613,4.9613
AER-319,4.9613,4.9613
AER-320,4.9613,4.9613
AER-344,4.9613,4.9613
AER-349,4.9613,4.9613
AER-361,4.9613,4.9613
AER-399,5.4667,5.4667
AER-400,5.08,5.08
AER-403,11.2,11.2
AER-415,2.08,2.08
AER-420,19.4093,19.4093
AER-590,9.296,9.296
AER-8192,9,9
AER-860,7.7747,7.7747
AER-932,6.812,6.812
AER-937,6.7987,6.7987
AER-950,4.756,4.756
AER-961,5.2907,5.2907
AER-962,6.2707,6.2707
AER-963,7.5867,7.5867
AGG-416,6.2173,6.2173
AGG-AG310,8.8707,8.8707
AGG-AG608,10.0613,10.0613
AGG-AG610,8.74,8.74
AL1-10113,2.3867,2.3867
AL1-10206,2.2533,2.2533
AL1-10210,2.2533,2.2533
AL1-11212,2.56,2.56
AL1-11412,4.6133,4.6133
AL1-12212,3.9,3.9
AL1-12219,8.8667,8.8667
AL1-12267,1.84,1.84
AL1-12800,12,12
AL1-19117,2.046,2.046
AL1-19220,5.5813,5.5813
AL1-20204,5.7467,5.7467
AL1-20213,18.57,18.57
AL1-20214,9.9,9.9
AL1-20216,14.24,14.24
AL1-20310B,8.51,8.51
AL1-20312,6.5467,6.5467
AL1-20314,8.276,8.276
AL1-20317,9.0667,9.0667
AL1-20319,10.8,10.8
AL1-21004,6.48,6.48
AL1-21017,17.8933,17.8933
AL1-25649,9.01,9.01
AL1-25676,2.9943,2.9943
AL1-29025,0.4173,0.4173
AL1-30838,8.82,8.82
AL1-485,10.43,10.43
AL1-56004,3.4307,3.4307
AL1-56008,7.0146,7.0146
AL1-56009,20.3841,20.3841
AL1-56013,15.2747,15.2747
AL1-56015,8.3813,8.3813
AL1-56018,12.0773,12.0773
AL1-56030,6.524,6.524
AL1-56032,8.1915,8.1915
AL1-56034,15.6787,15.6787
AL1-56066,4.8907,4.8907
AL1-56067,5.7463,5.7463
AL1-56070,4.5585,4.5585
AL1-56072,9.7053,9.7053
AL1-56073,5.0827,5.0827
AL1-56074,6.528,6.528
AL1-56076,5.2787,5.2787
AL1-56077,9.864,9.864
AL1-56080,12.5627,12.5627
AL1-56081,15.6573,15.6573
AL1-56085,20.7107,20.7107
AL1-56093,21.5493,21.5493
AL1-56100,3.576,3.576
AL1-56108,6.604,6.604
AL1-56110,21.0573,21.0573
AL1-56114,4.1187,4.1187
AL1-56115,4.1747,4.1747
AL1-56122,5.0827,5.0827
AL1-56128,18.5024,18.5024
AL1-56150,13.408,13.408
AL1-56152,10.6147,10.6147
AL1-56194,21.352,21.352
AL1-56196,17.7122,17.7122
AL1-56258,18.4653,18.4653
AL1-56314,4.1933,4.1933
AL1-56316,5.8267,5.8267
AL1-56318,8.2973,8.2973
AL1-56320,8.9013,8.9013
AL1-56321,5.096,5.096
AL1-56323,13.276,13.276
AL1-56346,11.3267,11.3267
AL1-56347,11.2793,11.2793
AL1-56348,19.084,19.084
AL1-56349,11.8307,11.8307
AL1-56360,5.1187,5.1187
AL1-56362,9.744,9.744
AL1-56897,12.336,12.336
AL1-57004,0.2453,0.2453
AL1-57006,0.1733,0.1733
AL1-57008,0.1867,0.1867
AL1-57010,0.1733,0.1733
AL1-57012,0.1733,0.1733
AL1-57013,0.1893,0.1893
AL1-57014,0.1893,0.1893
AL1-57018,0.2267,0.2267
AL1-57020,0.2453,0.2453
AL1-57022,0.2927,0.2927
AL1-57024,0.4547,0.4547
AL1-57026,0.5933,0.5933
AL1-57028,1.016,1.016
AL1-57030,1.552,1.552
AL1-57031,3.2667,3.2667
AL1-57032,3.55,3.55
AL1-57034,5.5373,5.5373
AL1-57036,7.6307,7.6307
AL1-57038,11.7867,11.7867
AL1-57040,19.3987,19.3987
AL1-57116,0.2653,0.2653
AL1-57118,0.2933,0.2933
AL1-57120,0.328,0.328
AL1-57122,0.3533,0.3533
AL1-57124,0.4547,0.4547
AL1-57126,0.58,0.58
AL1-57128,0.8267,0.8267
AL1-57130,1.444,1.444
AL1-57132,2.384,2.384
AL1-57133,4.244,4.244
AL1-57134,6.124,6.124
AL1-57138,8.1867,8.1867
AL1-57142,13.6293,13.6293
AL1-57300,4.9213,4.9213
AL1-57302,5.172,5.172
AL1-57304,4.9805,4.9805
AL1-57306,5.916,5.916
AL1-57308,6.0187,6.0187
AL1-57310,6.0732,6.0732
AL1-57312,6.9,6.9
AL1-57314,8.136,8.136
AL1-57316,9.3653,9.3653
AL1-57318,10.0787,10.0787
AL1-57320,1.3053,1.3053
AL1-57321,1.3493,1.3493
AL1-57322,1.3493,1.3493
AL1-57323,1.5013,1.5013
AL1-57324,1.684,1.684
AL1-57325,1.9867,1.9867
AL1-57326,2.6427,2.6427
AL1-57327,2.996,2.996
AL1-57328,5.4173,5.4173
AL1-57329,6.672,6.672
AL1-57400,6.9693,6.9693
AL1-57402,6.9693,6.9693
AL1-57406,6.9693,6.9693
AL1-57408,6.8067,6.8067
AL1-57410,6.9693,6.9693
AL1-57412,6.9693,6.9693
AL1-57414,7.208,7.208
AL1-57500,2.5733,2.5733
AL1-57504,2.712,2.712
AL1-57508,3.008,3.008
AL1-57830,2.8693,2.8693
AL1-57832,2.8693,2.8693
AL1-57834,3.008,3.008
AL1-57836,3.6707,3.6707
AL1-57838,3.7773,3.7773
AL1-57840,4.0493,4.0493
AL1-57842,4.68,4.68
AL1-57844,5.0387,5.0387
AL1-57848,6.9,6.9
AL1-57850,7.5053,7.5053
AL1-57981,3.8027,3.8027
AL1-57982,3.3107,3.3107
AL1-57983,3.3107,3.3107
AL1-57985,1.1667,1.1667
AL1-57993,3.1787,3.1787
AL1-58001,0.2213,0.2213
AL1-58002,0.2213,0.2213
AL1-58003,0.2267,0.2267
AL1-58004,0.2195,0.2195
AL1-58005,0.2933,0.2933
AL1-58006,0.2598,0.2598
AL1-58007,0.3159,0.3159
AL1-58010,0.308,0.308
AL1-58012,0.3159,0.3159
AL1-58014,0.4,0.4
AL1-58016,0.6427,0.6427
AL1-58018,0.9073,0.9073
AL1-58020,1.4537,1.4537
AL1-58022,2.1524,2.1524
AL1-58023,4.3951,4.3951
AL1-58024,5.0488,5.0488
AL1-58026,6.8171,6.8171
AL1-58028,11.0939,11.0939
AL1-58030,15.7585,15.7585
AL1-58042,16.2933,16.2933
AL1-58050,0.34,0.34
AL1-58052,0.3533,0.3533
AL1-58054,0.4093,0.4093
AL1-58056,0.5173,0.5173
AL1-58058,0.58,0.58
AL1-58060,0.7373,0.7373
AL1-58062,1.0085,1.0085
AL1-58064,1.7853,1.7853
AL1-58066,3.0907,3.0907
AL1-58068,5.3244,5.3244
AL1-58070,0.9013,0.9013
AL1-58072,0.8707,0.8707
AL1-58074,0.9213,0.9213
AL1-58076,0.9613,0.9613
AL1-58078,1.072,1.072
AL1-58080,1.1293,1.1293
AL1-58082,1.1987,1.1987
AL1-58086,2.396,2.396
AL1-58090,7.2171,7.2171
AL1-58092,12.9427,12.9427
AL1-58094,18.5413,18.5413
AL1-58200,2.712,2.712
AL1-58250,5.5747,5.5747
AL1-58252,5.8213,5.8213
AL1-58254,6.0187,6.0187
AL1-58256,6.4453,6.4453
AL1-58258,6.7987,6.7987
AL1-58260,8.136,8.136
AL1-58262,7.5053,7.5053
AL1-58264,7.6307,7.6307
AL1-58266,10.0787,10.0787
AL1-58268,10.7533,10.7533
AL1-58270,1.4373,1.4373
AL1-58273,1.6773,1.6773
AL1-58274,1.816,1.816
AL1-58275,2.2773,2.2773
AL1-58283,2.1507,2.1507
AL1-58284,2.832,2.832
AL1-58285,3.368,3.368
AL1-58400,2.5853,2.5853
AL1-58404,2.8693,2.8693
AL1-58406,3.008,3.008
AL1-58408,3.292,3.292
AL1-58410,3.4493,3.4493
AL1-58412,4.0493,4.0493
AL1-58414,4.7173,4.7173
AL1-58416,7.568,7.568
AL1-58418,8.772,8.772
AL1-58926,1.3493,1.3493
AL1-58927,1.368,1.368
AL1-58928,1.5573,1.5573
AL1-58930,1.6267,1.6267
AL1-58931,1.86,1.86
AL1-59104,1.444,1.444
AL1-59110,2.0813,2.0813
AL1-59116,6.896,6.896
AL1-59304,1.3253,1.3253
AL1-59310,1.3733,1.3733
AL1-59314,1.7667,1.7667
AL1-59316,1.64,1.64
AL1-59320,2.752,2.752
ALE-1606-B,2.9947,2.9947
ALE-1607-B,1.1027,1.1027
ALE-1608-B,0.3187,0.3187
ALE-1610-BL,0.311,0.311
ALE-1611-B,1.5147,1.5147
ALE-1612-B,0.6787,0.6787
ALE-1613-B,0.8183,0.8183
ALE-1618-B,1.4213,1.4213
ALE-1620-B,4.4,4.4
ALE-1623-B,2.3507,2.3507
ALE-1627-B,0.8537,0.8537
ALE-1629-B,1.5493,1.5493
ALE-1630-B1,1.4387,1.4387
ALE-1633,0.2547,0.2547
ALE-1634-B,2.5493,2.5493
ALE-1637-B1,0.8947,0.8947
ALE-1638-B,4.708,4.708
ALE-1641-B,0.2134,0.2134
ALE-1644-B,0.6747,0.6747
ALE-1646-B1,1.2507,1.2507
ALE-1649-B,4.5707,4.5707
ALE-1650,3.6053,3.6053
ALE-1652-B,0.3561,0.3561
ALE-1666,1.0187,1.0187
ALE-1669-B,3.632,3.632
ALE-1680-B,0.7427,0.7427
ALE-1684-B,4.4107,4.4107
ALE-1688-B,0.7439,0.7439
ALE-1693,4.492,4.492
ALE-1698-B,1.5893,1.5893
ALE-1711-B,0.7427,0.7427
ALE-1720-B,0.62,0.62
ALE-1728-B,0.228,0.228
ALE-1736-A,0.3893,0.3893
ALE-1743-B,0.3587,0.3587
ALE-1744-B1,1.124,1.124
ALE-1770-B1,1.0107,1.0107
ALE-1792-B,0.3587,0.3587
ALE-1815,2.6173,2.6173
ALE-1820-1,5.1947,5.1947
ALE-1822-A1,4.9133,4.9133
ALE-1823-1,5.9933,5.9933
ALE-1877,1.14,1.14
ALE-1911-B1,0.6207,0.6207
ALE-1921-B,18.8333,18.8333
ALE-1921-S,9.5813,9.5813
ALE-1922-B,18.8333,18.8333
ALE-1922-S,9.7453,9.7453
ALE-1923-B,14.5053,14.5053
ALE-1923-S,7.5453,7.5453
ALE-1940-B,9.1213,9.1213
ALE-1958,4.5227,4.5227
ALE-1961-B,11.6787,11.6787
ALE-1961-S,3.42,3.42
ALE-1962-B,10.6187,10.6187
ALE-1966-S,1.7413,1.7413
ALE-1968-S,5.4893,5.4893
ALE-1969-S,3.7893,3.7893
ALE-2103,0.456,0.456
ALE-2105,0.9133,0.9133
ALE-2106,0.436,0.436
ALE-2107,0.7427,0.7427
ALE-2108,0.732,0.732
ALE-2109,0.584,0.584
ALE-3010-B1,0.9613,0.9613
ALE-301370,1.18,1.18
ALE-3014-B,2.172,2.172
ALE-3019,0.6053,0.6053
ALE-3038-B,0.3587,0.3587
ALE-304810,1.7813,1.7813
ALE-3053-B,0.712,0.712
ALE-305859,6.74,6.74
ALE-308730,8.2183,8.2183
ALE-308730-A,8.5098,8.5098
ALE-310912,3.3027,3.3027
ALE-313650,5.3537,5.3537
ALE-317400,1.9733,1.9733
ALE-317850-1,14.8547,14.8547
ALE-317850-1F,15.4293,15.4293
ALE-321839,1.9093,1.9093
ALE-323060,1.5627,1.5627
ALE-328034,6.9187,6.9187
ALE-338382,5.6227,5.6227
ALE-43706,6.5067,6.5067
ALE-43716,4.492,4.492
ALE-43718,2.6933,2.6933
ALE-43748,7.1347,7.1347
ALE-43760,2.028,2.028
ALE-43762,2.796,2.796
ALE-44701,4.3387,4.3387
ALE-47100,2.4813,2.4813
ALE-47200,2.4333,2.4333
ALE-47640,3.8853,3.8853
ALE-51942,1.6732,1.6732
ALE-51943,2.9146,2.9146
ALE-590,9.296,9.296
ALE-6304-B,12.8061,12.8061
ALE-6304-C,18.288,18.288
ALE-A-1184,1.5147,1.5147
ALE-A-1186,2.3947,2.3947
ALE-A-1188,2.6733,2.6733
ALE-A-1190,4.5373,4.5373
ALE-A-336,5.0147,5.0147
ALE-A-359,10.1493,10.1493
ALE-B-337595-A1,9.992,9.992
ALE-B-337595-B1,12.0373,12.0373
ALE-B1610-BL,6.5067,6.5067
ALE-B1611-B,15.9027,15.9027
ALE-B1612-B,10.8147,10.8147
ALE-B1613-B,14.0533,14.0533
ALE-B1627-B,14.7,14.7
ALE-B1637-B1,16.5093,16.5093
ALE-B1911-B1,12.552,12.552
ALE-B2107,14.4,14.4
ALE-B306740,6.7853,6.7853
ALE-B317850-1,16.8907,16.8907
ALE-B317850-1F,19.008,19.008
ALE-B322610,8.7893,8.7893
ALE-B328034,7.0827,7.0827
ALE-B330070,19.1413,19.1413
ALE-B336770,9.4373,9.4373
ALE-B6304-B,15.4813,15.4813
ALE-B6304-C,19.7787,19.7787
ALE-B6638-A,20.6733,20.6733
ALE-F106,18.3187,18.3187
ALE-M-336,8.4,8.4
ALE-Z737,8.0187,8.0187
ALL-0201,6.6034,6.6034
ALL-0350,7.6494,7.6494
ALL-1001,11.2414,11.2414
ALL-1410,1.0793,1.0793
ALL-1410-12,1.078,1.078
ALL-2000,4.3379,4.3379
ALL-3001,11.3483,11.3483
ALL-6991,15.6793,15.6793
ALL-6998,10.9494,10.9494
ALL-6999,9.3747,9.3747
ALL-7100,10.6345,10.6345
ALL-7101,7.0943,7.0943
ALL-7102,14.1046,14.1046
ALL-7103,14.9644,14.9644
ALL-7104,10.9494,10.9494
ALL-7105,6.6954,6.6954
ALL-7120-01,21.269,21.269
ALL-7120-02,21.269,21.269
ALL-7120-03,21.269,21.269
ALL-7130-02,18.1207,18.1207
ALL-7130-03,18.1207,18.1207
ALL-7130-04,18.1207,18.1207
ALL-7160-01,18.8264,18.8264
ALL-7160-02,18.8264,18.8264
ALL-7160-03,18.8264,18.8264
ALL-7160-04,18.8264,18.8264
ALL-7176-01,10.9494,10.9494
ALL-7176-02,10.9494,10.9494
ALL-7176-03,10.9494,10.9494
ALL-7176-04,10.9494,10.9494
ALL-7178-01,16.3613,16.3613
ALL-7178-02,16.3613,16.3613
ALL-7178-03,16.3613,16.3613
ALL-7178-04,16.3613,16.3613
ALL-7190-01,13.7897,13.7897
ALL-7190-02,13.7897,13.7897
ALL-7190-03,13.7897,13.7897
ALL-7190-04,13.7897,13.7897
ALL-7190-05,13.7897,13.7897
ALL-7211,3.0793,3.0793
ALL-7211-03,1.9736,1.9736
ALL-7212-01,13.7897,13.7897
ALL-7212-02,13.7897,13.7897
ALL-7212-03,13.7897,13.7897
ALL-7212-04,13.7897,13.7897
ALL-7310-03,15.4253,15.4253
ALL-7310-04,16.2782,16.2782
ALL-8405-50,3.0793,3.0793
ALL-8405-51,3.0793,3.0793
ALL-8405-53,3.0793,3.0793
ALL-8405-54,3.0793,3.0793
ALL-8405-55,3.0793,3.0793
ALL-8405-59,3.0793,3.0793
ALL-8413-10,9.3747,9.3747
ALT-50010,8.7448,8.7448
ALT-50400,18.1793,18.1793
ALT-50403,18.1793,18.1793
ALT-50410,18.1793,18.1793
ALT-50413,18.1793,18.1793
ALT-50420,18.1793,18.1793
ALT-50423,18.1793,18.1793
ALT-50900,15.6103,15.6103
ALT-50903,15.6103,15.6103
ALT-50903F,20.3506,20.3506
ALT-53010,11.5667,11.5667
ALT-78101,1.86,1.86
ALT-78120,3.96,3.96
ALT-94130-BK,4.97,4.97
AM2-143403A,10.8414,10.8414
AM2-143404A,12.2356,12.2356
AM2-146454A,9.3057,9.3057
AM2-164257A,10.8414,10.8414
AM2-164259A,10.492,10.492
AM2-164261A,10.492,10.492
AM2-164285A,12.2057,12.2057
AM2-164287A,12.2057,12.2057
AM2-164289A,12.2057,12.2057
AM2-165507A,10.492,10.492
AM2-165614A,12.2057,12.2057
AM2-166359A,8.8552,8.8552
AM2-166361A,9.869,9.869
AM2-166364A,9.0333,9.0333
AM2-166691A,10.1598,10.1598
AM2-166692A,10.1598,10.1598
AME-1106YLW-KD,9.6724,9.6724
AME-A1105BLK,8.7345,8.7345
AME-A1105BLU,8.7345,8.7345
AME-A1105BRN,8.7345,8.7345
AME-A1105GRN,8.7345,8.7345
AME-A1105ORJ,8.7345,8.7345
AME-A1105RED,8.7345,8.7345
AME-A1105YLW,8.7345,8.7345
AME-A1106BLK-KD,9.6724,9.6724
AME-A1106BLU-KD,9.6724,9.6724
AME-A1106BRN-KD,9.6724,9.6724
AME-A1106GRN-KD,9.6724,9.6724
AME-A1106ORJ-KD,9.6724,9.6724
AME-A1106RED-KD,9.6724,9.6724
AME-A1107BLK-KD,10.2713,10.2713
AME-A1107BLU-KD,10.2713,10.2713
AME-A1107BRN-KD,10.2713,10.2713
AME-A1107GRN-KD,10.2713,10.2713
AME-A1107PRP-KD,10.5793,10.5793
AME-A1107RED-KD,10.2713,10.2713
AME-A1107YEL-KD,10.2713,10.2713
AME-A5100KD,12.6115,12.6115
AME-A5102KD,14.5736,14.5736
AME-A5200KD,14.0471,14.0471
AME-A5201KD,15.8195,15.8195
AME-A5202KD,16.0023,16.0023
AME-A5260KD,16.6908,16.6908
AME-A7200KD,17.5149,17.5149
AME-A7201KD,19.2816,19.2816
AME-A7260KD,20.0023,20.0023
AME-A825,8.0138,8.0138
AME-A875,6.131,6.131
AME-A885,6.9425,6.9425
AME-A895,15.8724,15.8724
AME-AL080,4.2471,4.2471
AME-AL0802,4.9287,4.9287
AME-L50KD,19.054,19.054
AME-L51KD,20.2333,20.2333
AMP-C-12,16.968,16.968
AMP-C-12B,16.4987,16.4987
AMP-D-20,13.6413,13.6413
AMP-D-21,18.272,18.272
AMP-K-1,14.5427,14.5427
AMP-K-20,19.7293,19.7293
AMP-K-21,14.8793,14.8793
AMP-P-1291,13.9107,13.9107
AMP-P-1292,20.86,20.86
AMP-P-40,20.5533,20.5533
AMP-P-50,16.2107,16.2107
AMP-S-1099,16.576,16.576
AMP-S-1099A,13.096,13.096
AMP-S-48,17.0453,17.0453
AMP-S-52,17.64,17.64
AMP-S-53,16.4413,16.4413
AMP-S-54,15.808,15.808
AMP-S-55,21.416,21.416
AMP-TB-10,3.6561,3.6561
AMP-W-1,9.0049,9.0049
AMP-W-12,17.572,17.572
AMP-W-2,9.0049,9.0049
AMP-W-3,12.3805,12.3805
AMP-W-4,20.272,20.272
AMP-W-5,16.9756,16.9756
AMP-WH-1-4,13.4027,13.4027
AMP-WH-1-8,6.2027,6.2027
AMP-WH-3-16,7.9853,7.9853
AMP-WH-3-32,5.9147,5.9147
AMP-WH-5-32,6.7587,6.7587
AMP-WH-6MM,11.7347,11.7347
AMP-WH-7-32,10.6693,10.6693
ANC-0-1-101,6.6695,6.6695
ANC-0-3-101,6.6695,6.6695
ANC-00-1-101,7.2085,7.2085
ANC-00-3-101,7.2085,7.2085
ANC-000-067,0.2902,0.2902
ANC-000-068,0.2902,0.2902
ANC-000-069,0.2902,0.2902
ANC-000-1-101,7.2085,7.2085
ANC-000-3-101,7.2085,7.2085
ANC-020101,9.424,9.424
ANC-020102,1.5627,1.5627
ANC-020103,3.016,3.016
ANC-020104,13.7747,13.7747
ANC-020115,1.8027,1.8027
ANC-020131,1.5627,1.5627
ANC-020191,4.448,4.448
ANC-020193,7.148,7.148
ANC-020194,14.056,14.056
ANC-020195,2.3027,2.3027
ANC-020203,2.3027,2.3027
ANC-020218,9.0813,9.0813
ANC-020239,12.22,12.22
ANC-020337,2.7893,2.7893
ANC-020350,2.1867,2.1867
ANC-020381,2.1107,2.1107
ANC-020382,3.3173,3.3173
ANC-020395,2.228,2.228
ANC-020414,12.644,12.644
ANC-020539,5.8253,5.8253
ANC-020542,2.2747,2.2747
ANC-020546,2.6653,2.6653
ANC-020605,7.696,7.696
ANC-020608,7.7307,7.7307
ANC-020611,8.3747,8.3747
ANC-020616,11.424,11.424
ANC-020631,10.1427,10.1427
ANC-020930,12.4253,12.4253
ANC-020X7C2,18.648,18.648
ANC-020X7PG,12.5693,12.5693
ANC-020X7T2G,14.0267,14.0267
ANC-040X7C2,14.4747,14.4747
ANC-040X7L1.5,14.4747,14.4747
ANC-040X7PG,12.5693,12.5693
ANC-040X7T1G,15.6867,15.6867
ANC-040X7T2G,12.8293,12.8293
ANC-050-115,5.1267,5.1267
ANC-050-622,5.1267,5.1267
ANC-087-299,0.3659,0.3659
ANC-08N78,5.4827,5.4827
ANC-08N79,5.9213,5.9213
ANC-08N80,5.7707,5.7707
ANC-1-1-101,6.6695,6.6695
ANC-1-16X3T2G,8.4933,8.4933
ANC-1-16X7C2,13.5524,13.5524
ANC-1-16X7L1.5,12.6829,12.6829
ANC-1-16X7PG,9.6951,9.6951
ANC-1-16X7T1G,14.28,14.28
ANC-1-16X7T2G,11.4146,11.4146
ANC-1-16X7T2G-3,7.5733,7.5733
ANC-1-16X7ZG,15.2533,15.2533
ANC-1-2X14,0.7813,0.7813
ANC-1-2X17,1.496,1.496
ANC-1-3-101,6.6695,6.6695
ANC-1-4X1-GRN,0.5366,0.5366
ANC-1-4X1-GRN-300,0.6733,0.6733
ANC-1-4X1-GRN-750,0.5671,0.5671
ANC-1-4X1-RED,0.62,0.62
ANC-1-4X12,0.2024,0.2024
ANC-1-4X2-RED,0.66,0.66
ANC-1-8X12,0.1585,0.1585
ANC-1-8X7T2G-3,13.4268,13.4268
ANC-10-2000,11.0782,11.0782
ANC-10-2000-S,10.5575,10.5575
ANC-10-2000LH,11.3322,11.3322
ANC-10-2000RH,11.3322,11.3322
ANC-10-2036,10.2034,10.2034
ANC-10-2036-L,11.2724,11.2724
ANC-10-2036-M,11.2724,11.2724
ANC-10-2036-XL,11.2724,11.2724
ANC-10-2054,9.6897,9.6897
ANC-10-2178,10.8713,10.8713
ANC-10-2700-L,11.0954,11.0954
ANC-10-2700-M,11.0954,11.0954
ANC-10-2700-S,11.0954,11.0954
ANC-10-2700-XL,11.0954,11.0954
ANC-1000,0.8379,0.8379
ANC-1005,0.7943,0.7943
ANC-100F,3.746,3.746
ANC-100GC,7.4264,7.4264
ANC-100GC-LHO,7.6218,7.6218
ANC-1040,1.3023,1.3023
ANC-1050,1.5069,1.5069
ANC-105Z42,4.9547,4.9547
ANC-105Z43,4.9547,4.9547
ANC-105Z44,4.9547,4.9547
ANC-105Z45,4.9547,4.9547
ANC-105Z55,6.024,6.024
ANC-105Z55R,6.024,6.024
ANC-105Z57,5.3049,5.3049
ANC-105Z60,10.972,10.972
ANC-105Z61,10.972,10.972
ANC-1060,19.7115,19.7115
ANC-1070,1.3805,1.3805
ANC-1080,1.6092,1.6092
ANC-1090,10.4276,10.4276
ANC-10N15,7.436,7.436
ANC-10N15R,7.6627,7.6627
ANC-10N21,1.0453,1.0453
ANC-10N21S,3.0707,3.0707
ANC-10N22,1.0453,1.0453
ANC-10N22S,1.7133,1.7133
ANC-10N23,0.472,0.472
ANC-10N23S,1.7613,1.7613
ANC-10N24,0.472,0.472
ANC-10N24S,1.7613,1.7613
ANC-10N25,0.472,0.472
ANC-10N25S,1.7613,1.7613
ANC-10N28,1.361,1.361
ANC-10N29,2.728,2.728
ANC-10N30,2.728,2.728
ANC-10N31,1.361,1.361
ANC-10N32,1.361,1.361
ANC-10N44,0.8787,0.8787
ANC-10N45,0.888,0.888
ANC-10N46,0.5659,0.5659
ANC-10N47,0.5659,0.5659
ANC-10N47L,4.7907,4.7907
ANC-10N48,0.4939,0.4939
ANC-10N48L,4.7907,4.7907
ANC-10N49,0.4939,0.4939
ANC-10N49L,4.7907,4.7907
ANC-10N50,0.8037,0.8037
ANC-10TIG-L,13.1586,13.1586
ANC-10TIG-L-RHO,7.7816,7.7816
ANC-10TIG-LHO,7.7816,7.7816
ANC-10TIG-M,13.1586,13.1586
ANC-10TIG-M-RHO,7.7816,7.7816
ANC-10TIG-S,13.1586,13.1586
ANC-10TIG-XL,13.1586,13.1586
ANC-11-23,0.3061,0.3061
ANC-11-30,0.278,0.278
ANC-11-35,0.278,0.278
ANC-11-45,0.3061,0.3061
ANC-1100,0.792,0.792
ANC-110TIG-L,12.2655,12.2655
ANC-110TIG-M,12.2655,12.2655
ANC-1110,0.6034,0.6034
ANC-1110-S,0.5402,0.5402
ANC-11GL16,15.9347,15.9347
ANC-11GL18,15.9347,15.9347
ANC-11GL32,15.9347,15.9347
ANC-11GL36,15.9347,15.9347
ANC-11GL53,15.9347,15.9347
ANC-11T-23,0.4333,0.4333
ANC-11T-30,0.4333,0.4333
ANC-11T-35,4.3387,4.3387
ANC-11WP65,15.4,15.4
ANC-1200,0.5897,0.5897
ANC-1200-LADIES,7.0345,7.0345
ANC-120023,2.6653,2.6653
ANC-120281,5.5107,5.5107
ANC-120282,2.4267,2.4267
ANC-120303,6.5173,6.5173
ANC-120304,3.1253,3.1253
ANC-120305,3.1253,3.1253
ANC-120473,7.148,7.148
ANC-120474,12.076,12.076
ANC-120476-UR,5.6333,5.6333
ANC-120515-UR,6.312,6.312
ANC-120517,8.204,8.204
ANC-120518-UR,6.312,6.312
ANC-120519,10.9587,10.9587
ANC-120574,7.7853,7.7853
ANC-120576,16.3587,16.3587
ANC-120577,2.5147,2.5147
ANC-120578,3.228,3.228
ANC-120601-UR,13.6107,13.6107
ANC-120602-UR,13.4947,13.4947
ANC-120606,4.5787,4.5787
ANC-120607,10.7947,10.7947
ANC-120925,16.9893,16.9893
ANC-120926,7.8747,7.8747
ANC-120979,8.8813,8.8813
ANC-120980,7.1827,7.1827
ANC-120GC,10.9885,10.9885
ANC-120GC-SML,10.9885,10.9885
ANC-120TIG-L,14.3034,14.3034
ANC-120TIG-M,14.3034,14.3034
ANC-120TIG-S,13.3287,13.3287
ANC-120TIG-XL,14.3034,14.3034
ANC-123897,4.3867,4.3867
ANC-123898,4.6267,4.6267
ANC-123899,4.756,4.756
ANC-1250,1.4586,1.4586
ANC-125MC,14.6046,14.6046
ANC-125MC-RHO,8.6851,8.6851
ANC-1260,2.4667,2.4667
ANC-12GLG,17.0027,17.0027
ANC-12N02,12.0413,12.0413
ANC-12N03,12.0413,12.0413
ANC-12NG,18.1613,18.1613
ANC-1300,0.2701,0.2701
ANC-1300-S,3.0839,3.0839
ANC-1300-XL,3.892,3.892
ANC-130F,4.2299,4.2299
ANC-130TIG-L,9.0805,9.0805
ANC-130TIG-M,9.0805,9.0805
ANC-134338,4.42,4.42
ANC-135-424,0.576,0.576
ANC-135-425,0.576,0.576
ANC-135-426,0.576,0.576
ANC-135-427,0.576,0.576
ANC-135-428,0.576,0.576
ANC-135-429,0.576,0.576
ANC-135-430,0.576,0.576
ANC-1350,0.4977,0.4977
ANC-1350-S,5.9736,5.9736
ANC-136-682,3.6187,3.6187
ANC-136-683,3.6187,3.6187
ANC-13BK,2.4813,2.4813
ANC-13CT,16.8587,16.8587
ANC-13HD,13.672,13.672
ANC-13N08,0.428,0.428
ANC-13N09,0.428,0.428
ANC-13N10,0.428,0.428
ANC-13N11,0.5073,0.5073
ANC-13N12,0.5073,0.5073
ANC-13N13,0.5547,0.5547
ANC-13N14,4.708,4.708
ANC-13N15,4.832,4.832
ANC-13N16,4.832,4.832
ANC-13N17,4.832,4.832
ANC-13N18,5.168,5.168
ANC-13N19,5.168,5.168
ANC-13N20,0.7427,0.7427
ANC-13N20L,1.3707,1.3707
ANC-13N21,0.7427,0.7427
ANC-13N21L,1.412,1.412
ANC-13N22,0.4061,0.4061
ANC-13N22L,1.412,1.412
ANC-13N23,0.4061,0.4061
ANC-13N23L,1.412,1.412
ANC-13N24,0.4293,0.4293
ANC-13N24L,1.412,1.412
ANC-13N25,1.576,1.576
ANC-13N26,1.576,1.576
ANC-13N27,0.9171,0.9171
ANC-13N28,0.9768,0.9768
ANC-13N29,0.9171,0.9171
ANC-13SR,4.9213,4.9213
ANC-13TC,7.2307,7.2307
